index_tasty,id_,name,slug,video_url,thumbnail_url,tags,ratings_negative,ratings_positive,score,cooking_style_big_batch,cooking_style_kid_friendly,cooking_style_bake,meal_breakfast,meal_bakery_goods,cuisine_american,meal_drinks,difficulty_5_ingredients_or_less,healthy_low_calorie,difficulty_easy,dietary_gluten_free,dietary_vegetarian,difficulty_under_1_hour,difficulty_under_45_minutes,healthy_high_protein,dietary_kid_friendly,cuisine_fusion,method_steam,cuisine_japanese,dietary_comfort_food,dietary_indulgent_sweets,method_bake,dietary_dairy_free,cooking_style_one_pot_or_pan,cooking_style_pan_fry,dietary_healthy,method_pan_fry,healthy_low_fat,healthy_low_sugar,healthy_low_carb,cooking_style_mashup,meal_snacks,seasonal_winter,cuisine_british,cooking_style_comfort_food,healthy_high_fiber,cuisine_french,meal_desserts,difficulty_under_15_minutes,difficulty_under_30_minutes,dietary_keto,seasonal_summer,cooking_style_no_bake_desserts,dietary_vegan,cuisine_mexican,seasonal_spring,cuisine_italian,meal_lunch,seasonal_fall,cuisine_german,cooking_style_meal_prep,meal_dinner,meal_appetizers,meal_sides,cuisine_african,cuisine_middle_eastern,method_deep_fry,cuisine_latin_american,method_grill,cuisine_dominican,dietary_pescatarian,cuisine_seafood,cuisine_chinese,cuisine_greek,dietary_contains_alcohol,cuisine_indian,cooking_style_steam,cooking_style_stuffed,cuisine_caribbean,cuisine_filipino,cuisine_taiwanese,cuisine_korean,cuisine_jamaican,meal_brunch,cuisine_swedish,cooking_style_deep_fry,cuisine_west_african,cuisine_thai,cuisine_vietnamese,cuisine_peruvian,cuisine_brazilian,cooking_style_grill,cuisine_bbq,cuisine_kenyan,cuisine_haitian,cuisine_persian,cuisine_ethiopian,cuisine_cuban,cuisine_puerto_rican,cuisine_soul_food,cuisine_indigenous,cuisine_laotian,cuisine_hawaiian,method_no_bake_desserts,cuisine_lebanese,cuisine_south_african,cuisine_venezuelan
3587,7179,Chocolate Hazelnut S'mores-Stuffed Crispy Rice Treats,chocolate-hazelnut-s-mores-stuffed-crispy-rice-treats,https://vid.tasty.co/output/196019/landscape_480/1615404347,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/d2c7b8a47989490d9a682a2827df6bcb/BFV75498_StuffedCrispyRiceTreats2Ways_EV_030921_OO.jpg,"8091919,64491,1247786,64488,64462,64485,1280500,64471,65846,65843,3956651,65850",5,30,86.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,8040,Dulce De Leche “Blobby” Cupcakes,dulce-de-leche-blobby-cupcakes,https://vid.tasty.co/output/227921/landscape_480/1641336378,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/360148.jpg,"64485,188967,64503,1247772,1247775,1247771,1280510,1280506,1247793,65850,65844,65846",5,28,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,1765,Paleo Strawberry Cheesecake,paleo-strawberry-cheesecake,https://vid.tasty.co/output/35980/low_1498687381.m3u8,https://img.buzzfeed.com/video-api-prod/assets/d159d7b191804314a2ef99e1cb9a6c21/Thumb_Cheesecake.jpg,"64463,8091920,65854,64465,64466,65842,64444,64500,188967,64485",8,28,78.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,4680,Fruitcake Cupcake Holiday Wreath,fruitcake-cupcake-holiday-wreath,https://vid.tasty.co/output/120853/landscape_480/1545343760,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/197858.jpg,"6337137,1247771,1247772,1280506,1280507,1280508,65844,1247784,1280510,1247785,1280501,1280503,64485,64511,1247786,64444,1247788,65851,64492,188967,1280513,64462,1247775,65846,64473,65850,64447",6,29,83.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,8091,Lucky Charms Cereal Milk Cupcakes,lucky-charms-cereal-milk-cupcakes,https://vid.tasty.co/output/230474/landscape_480/1643997275,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/364528.jpg,"8091919,1247788,1247793,1247775,1247771,1280510,64503,188967,65857,64485,65850,65844,65846",5,29,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,6674,Pastelitos De Queso As Made By Vivian Hernandez-Jackson,pastelitos-de-queso-as-made-by-vivian-hernandez-jackson,,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/245eb812eae34c53b010bf1319e8744e.jpeg,"8091748,8091747,64470,7145248,64492,64485,1280501,1280507,64491,65850,64456,1280512,65846",4,28,88.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,138,Lardy Cake Monkey Bread,lardy-cake-monkey-bread,https://vid.tasty.co/output/32207/mp4_640x640/1495125450,https://img.buzzfeed.com/video-api-prod/assets/231da0e9b3854037b3388fd8214075e9/BFV4824_LardyCakeMonkeyBread_Thumb_A.jpg,"64447,65850,65846,64485,64492,65856,64484,64488,64444",11,29,73.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,5572,Dairy-Free Vanilla Raspberry Swirl Ice Cream Cups,dairy-free-vanilla-raspberry-swirl-ice-cream-cups,https://vid.tasty.co/output/143496/landscape_480/1567101865,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/e1063a6da44e4297b762a630e707c199/Dairy-FreeIceCreamCups4WaysFBFinal.jpg,"64467,65844,64500,188967,1247785,1280510,1280513,1280507,1280503,1280501,65852,65843,1280508,64485,1247793,1280506,64465,65850,65848",5,29,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,5783,Chamoy Tajín Caramel Apples,chamoy-tajin-caramel-apples,https://vid.tasty.co/output/150091/hls24_1572456708.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/9bf2afcdbaf34462b1273e7b913d42d9/BFV61145_CaramelApple_AE_102919_V002_FB.jpg,"8091748,8091920,188967,64503,1247785,64485,65848,64462,1280502,1247793,64471,1247774,1280506,64444",7,29,81.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,7053,Plant-Based Lemon Meringue Pie,plant-based-lemon-meringue-pie,https://vid.tasty.co/output/190378/landscape_480/1610361341,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/302744.jpg,"8091920,8091919,1247775,1247768,1280510,64485,64494,65857,64492,65846,188967",12,27,70.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,7966,Show-Stopping Chocolate Babka Wreath By Chef Shimi,show-stopping-chocolate-babka-wreath-by-chef-shimi,https://vid.tasty.co/output/222669/landscape_480/1636750176,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/352432.jpg,"8091920,64485,64492,64479,188967,1247788,64473,1247780,1280506,1280508,1280512,1280510,1247775,64462,1280507,65846",4,28,88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,7180,Salted Caramel-Stuffed Crispy Rice Treats,salted-caramel-stuffed-crispy-rice-treats,https://vid.tasty.co/output/196019/hls24_1615404347.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/a8e2f0b4477e45d59abb4fd0bc2492ff/BFV75498_StuffedCrispyRiceTreats2Ways_EV_030921_OO.jpg,"8091919,65850,64462,1280500,65848,3956651,1280508,1247786,64485,1247788,65843,64488,65846,64491",2,28,94.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,8274,40-Minute Brownies,40-minute-brownies,https://vid.tasty.co/output/242538/landscape_480/1654878187,https://img.buzzfeed.com/video-api-prod/assets/ab6c3dc2b0694b8c9f18e3c3f1f9996c/40minutebrownie.jpg,"64503,64485,1280510,8091748,1247793,65846",3,28,91.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,7013,Pound Cake With Citrus Glaze,pound-cake-with-citrus-glaze,https://vid.tasty.co/output/188121/landscape_480/1607719058,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/298873.jpg,"64485,1247775,1247793,65857,64492,188967,65850,1280506,65846,64444,1280508,64462,1280510,1280507,1280500",5,27,85.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,5784,Marshmallow Cereal Caramel Apples,marshmallow-cereal-caramel-apples,https://vid.tasty.co/output/150091/hls24_1572456708.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/59511a892a354d2aac94330cef67c674/BFV61145_CaramelApple_AE_102919_V002_FB.jpg,"8091748,8091920,188967,64503,64488,65848,64444,1280502,1280506,64471,65854,65850,64485,1247793,1247774",3,27,90.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,7870,Raspberry Rose Bloody Lava Cake,raspberry-rose-bloody-lava-cake,https://vid.tasty.co/output/219264/landscape_480/1634330287,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/347573.jpg,"64476,1247788,1247780,1280500,65857,64485,65850,65846",2,27,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,75,Cereal Poke Cupcakes,cereal-poke-cupcakes,https://vid.tasty.co/output/8832/mp4_640x640/1472780837,https://img.buzzfeed.com/video-api-prod/assets/246e2284286b48f59007e543356652ad/BFV11077_CerealPoke_Cupcakes-PerfectToBringToAParty-Thumb1080SQ.jpg,"1280508,1280507,1280512,1247775,1247788,1280506,1247771,1247784,1247796,1280510,64485,64492,64471,64488,65850,64503,65846,64444",10,28,74.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,6006,Chocolate Dish,chocolate-dish,https://vid.tasty.co/output/159431/hls24_1580939806.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/9666deb8434d4f998a3df401d2fd5d71/BFV63009_ValentinesDayChocolateHacks_OO.jpg,"8091748,8091747,64472,8091920,1280507,65843,64500,2651758,64471,1280502,64485,64480,1280506,188967,1280510,4767341,1247780,64507,65854,65850,65845,64462",4,28,88.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,8106,The Best Chocolate Chunk Cookies,the-best-chocolate-chunk-cookies,,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/ea1a0af86f5241b48d37dfb861783838.jpeg,"8091916,65857,64485,188967,64492,65851,65846,65850",3,26,90.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,5503,Dark Chocolate Tahini Pops,dark-chocolate-tahini-pops,https://vid.tasty.co/output/142024/landscape_480/1565805585,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/229511.jpg,"1280506,1280508,1280507,65850,64465,64485,65845,1247793,65843,65848",5,26,84.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,2031,Yogurt & Sprinkles Frozen Banana,yogurt-sprinkles-frozen-banana,https://vid.tasty.co/output/45025/low_1501086885.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/a96d4500a45d46daa0ebf00b922130c8/BFV22897_Frozen_Bananas_9_Ways-FB1080.jpg,"64470,8091919,8091917,64485,64471,65854,64444,65843",6,27,82.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,3244,Hot Fudge Sundae Pecan Lace Cup,hot-fudge-sundae-pecan-lace-cup,https://vid.tasty.co/output/69885/hls24_1513968304.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/340f7d134c7945eb8a878bcb47c5246a/BFV35101PecanLaceCups3WaysFBFinal.jpg,"64467,64480,65857,65846,64485,1247780,1247788,1247772,64492,64488,65850,1280506,1247786,65845,1247771,188967,1247775,1280500,1280510,65848,1280508,1280507,64444",3,25,90.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,7156,Carrot Latte Cupcakes,carrot-latte-cupcakes,https://vid.tasty.co/output/195778/landscape_480/1615242392,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/310443.jpg,"1247793,1247788,1247775,1280510,1247771,188967,65846,64485,65850",8,26,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,7905,Stove-Top Cinnamon Apples,stove-top-cinnamon-apples,,https://img.buzzfeed.com/tasty-app-user-assets-prod-us-east-1/recipes/322d65bc15a74a10bbf42105638db2c6.jpeg,"64463,8091916,64471,188967,64485,65850,65848",5,25,84.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,5571,Dairy-Free Chocolate Almond Ice Cream Cups,dairy-free-chocolate-almond-ice-cream-cups,https://vid.tasty.co/output/143496/landscape_480/1567101865,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/8ba38016d3c74190b15dbd3b5fe3a433/Dairy-FreeIceCreamCups4WaysFBFinal.jpg,"64467,65844,188967,64500,1247771,1247785,1247788,1280510,1280503,1280507,1280501,65843,1247793,65848,64485,1280506,65850,1280508,64465",3,24,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,1849,Banana Liquid Nitrogen Ice Cream,banana-liquid-nitrogen-ice-cream,https://vid.tasty.co/output/34572/mp4_640x640/1497997692,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/5e5d5bc940974e9694cbe1a072171692/Liquid_Nitrogen_Packaging_FB.jpg,"64470,1280510,1280507,1280506,65842,65854,64506,188967,64485,65850",17,24,59.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,132,Banoffee Cones,banoffee-cones,https://vid.tasty.co/output/32215/mp4_640x640/1495125489,https://img.buzzfeed.com/video-api-prod/assets/6a2acadb94964c559e342e00d0c454bd/BFV4793_BanoffeeCones-Thumbnail.jpg,"1247796,1247788,1280510,1247785,1247793,1247775,1280500,1280506,1280501,1280503,64447,65852,64488,64485,65850,65846,65857,64503,64492",2,25,93.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,8136,King Cake,king-cake,https://vid.tasty.co/output/232482/landscape_480/1646168735,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/367792.jpg,"8091920,8091919,64485,64509,64492,188967,64462,65850,1280503,1280501,1280500,65857,1247780,1280506,1280508,1247784,65846,1247788,65844,1280512,1280510,1280507",7,25,79.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,7869,Mummy Cookies,mummy-cookies,https://vid.tasty.co/output/219262/landscape_480/1634330279,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/347629.jpg,"8091919,8091918,8091916,64467,65846,1247775,1280500,188967,64476,64485,65850",2,25,93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,146,Earl Grey Whipped Cream,earl-grey-whipped-cream,https://vid.tasty.co/output/32201/mp4_640x640/1495125440,https://img.buzzfeed.com/video-api-prod/assets/edee6f8a68764200902e766154a9777b/BFV4956_EarlGreyWhippedCreamTeacups-Thumb1080SQ.jpg,"1280503,1280501,1280500,1247775,1280505,1247796,1247793,1280508,1280510,1247785,1247786,1280506,65856,64485,64492,65846,64447",15,24,62.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,3747,Apple Pie Jello Shots,apple-pie-jello-shots,https://vid.tasty.co/output/89707/landscape_480/1523908671,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/150165.jpg,"8091919,8091918,8091916,64467,5285641,64508,64502,64485,1280506,1280508,65852,65850,64444,64492,1247786,1247793,1280507,1247788,1247785,1247771,65843,188967,64471,65846",5,23,83.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,8081,Lemon Thyme Shortbread Cookies,lemon-thyme-shortbread-cookies,https://vid.tasty.co/output/230051/landscape_480/1643680923,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/363833.jpg,"8091916,1280501,1280503,1247775,1280500,1247793,1280510,64492,188967,64485,65857,65850,65846",1,24,96.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,1645,Blueberry Pie Cone,blueberry-pie-cone,https://vid.tasty.co/output/26452/low_1489510566.m3u8,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/f22dc7915c984dd9af27aa1c37563e0c/piecones-FB_final.jpg,"8091918,1247785,1247775,1280507,1280508,1280510,1280503,1280501,64475,64510,64503,64492,64485,64471,65850,64488,64444,65846",7,24,78.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,7784,Mini Black And White Cookies,mini-black-and-white-cookies,https://vid.tasty.co/output/215633/landscape_480/1631236253,https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/341770.jpg,"8091916,1247788,64503,64492,65857,1247793,64485,1247780,1247775,1280510,1247772,1280502,1280506,1280507,1280508,1280500,64444,64462,65850,65846,65844",4,24,86.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
